Question,Intent
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ា ទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ា ទី ម៉ង់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ បុក្គលិក ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ ដេប៉ាទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ Dara ថា ទៅ ជាន់ ណា បាន ដល់ ដេប៉ាទី ម៉ង់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ បន្ទប់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ បន្ទប់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ បន្ទប់ បុក្គលិក ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ ដេប៉ាទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ អាគារណា បាន ដល់ ដេប៉ាទី ម៉ង់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា បន្ទប់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា បន្ទប់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា បន្ទប់ បុក្គលិក ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា ដេប៉ាទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា កន្លែង ណា ជា ដេប៉ាទី ម៉ង់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ បុក្គលិក ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ា ទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ា ទី ម៉ង់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ បុក្គលិក ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ ដេប៉ាទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង Chanto ថា ទៅ ជាន់ ណា បាន ដល់ ដេប៉ាទី ម៉ង់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ បន្ទប់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ បន្ទប់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ បន្ទប់ បុក្គលិក ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ ដេប៉ាទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ អាគារណា បាន ដល់ ដេប៉ាទី ម៉ង់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា បន្ទប់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា បន្ទប់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា បន្ទប់ បុក្គលិក ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា ដេប៉ា ទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូ ថា កន្លែង ណា ជា ដេប៉ា ទី ម៉ង់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ាទី ម៉ង់ ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ បុក្គលិក ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ បុក្គលិក ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ ធនធាន មនុស្ដែ រ,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ បន្ទប់ ធនធាន មនុស្ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ Department HR ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ Department HR ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ដែរ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ នាយកដ្ឋាន ធនធាន មនុស្ស ទៅ ?,AskWhereHRRoomIs
តើ អ្នក មឹង អាច ប្រាប់ បង ចាន់ តូថា ទៅ ផ្លូវ ណា បាន ទៅ ដល់ ដេប៉ាទី ម៉ង់ HR ដែរ ?,AskWhereHRRoomIs
