Question,Intent
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 6/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 7/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR TN/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR តេអិន/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 3/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 4/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស Gen/B-GEN 8/I-GEN ផ្នែក/B-MAJOROR ទូរគមនាគមន៍/I-MAJOROR និង/I-MAJOROR បណ្តាញ/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM នេះ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស ជំនាន់/B-GEN ៦/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM ក្រោយ/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស ជំនាន់/B-GEN ៦/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 1/I-TERM ?,AskAboutTN_CourseInEachGen
តើ សិស្ស ជំនាន់/B-GEN ៦/I-GEN ផ្នែក/B-MAJOROR Telecoms/I-MAJOROR &/I-MAJOROR Networking/I-MAJOROR រៀន មុខ វិជ្ជា អ្វី ខ្លះ នៅ Term/B-TERM 2/I-TERM ?,AskAboutTN_CourseInEachGen
