Question,Intent
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/noun ប៉ុន្មា/noun ន/adp រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/noun ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun ដែរ/adv រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់/verb តម្លៃ/noun សិក្សា/verb ប៉ុន្មាន/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់/verb តម្លៃ/noun សិក្សា/verb ប៉ុន្មាន/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់តម្លៃ/verb សិក្សា/noun ប៉ុន្មា/noun ន/det រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/noun ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/noun ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun ដែរ/adv រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/verb ប៉ុន្មាន/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/verb ប៉ុន្មាន/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/noun ប៉ុន្មា/noun ន/det រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/noun ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/noun ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun ស៉ីអេឌីធី/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun ដែរ/adv រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់/verb តម្លៃ/noun សិក្សា/verb ប៉ុន្មាន/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់/verb តម្លៃ/noun សិក្សា/verb ប៉ុន្មាន/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់តម្លៃ/verb សិក្សា/noun ប៉ុន្មា/noun ន/det រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/noun ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/noun ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun បង់/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun ដែរ/adv រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb ប៉ុន្មាន/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb ប៉ុន្មាន/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/noun ប៉ុន្មា/noun ន/adp រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/noun ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ថូម៉ាស/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/verb ម្ដេច/adv ដែរ/adv ផីធឺ/noun,AskAboutAcademicFee
តើ/prt សាលា/noun CADT/noun មាន/verb តម្លៃ/noun សិក្សា/verb យ៉ាង/prt ដូច/adj ម្ដេច/noun ដែរ/adv រ៉ូបូត/adp,AskAboutAcademicFee
តើ/prt ថូម៉ាស/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ថូម៉ាស/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt អ្នក/pron ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ឯង/pron ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj ឯង/pron មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun មាន/verb អាយុ/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun មាន/verb អាយុ/noun ប៉ុន្មាន/adv ឆ្នាំ/noun ហេីយ/noun ?/punct,AskAboutAge
តើ/prt ផីធឺ/noun ប្រាប់/verb បន្ដិច/adj បាន/verb ទេ/prt ថា/conj អ្នក/pron មាន/verb ព្រះ/noun ជន្ម/noun ប៉ុន្មាន/adv ហេីយ/noun ?/punct,AskAboutAge
